year,name,label,keyword,ner
104,管理顧問服務科技發展計畫(3/4),時尚設計及國際商業服務,"華人, 管顧, 實戰, 博覽會, 獎項, 智庫, 供需, 大陸","博覽會, 臺灣管顧鉅群聯盟, 103年, 大陸, 臺灣"
104,中小企業價值創新應用計畫(1/4),時尚設計及國際商業服務,財會,
104,中小企業品質永續計畫-厚植中小企業能耐創新躍進(4/4),時尚設計及國際商業服務,獎項,臺灣
104,新興中小企業政策決策知識發展計畫(1/4),時尚設計及國際商業服務,"模樣, 變革, 變革會, 產政, 內涵","10年, 台灣, 政府, 2025年, 未來十年"
104,中小企業服務優化與特色加值計畫(1/4),時尚設計及國際商業服務,"手段, 風格, 內涵",
104,協助國內企業延攬海外科技人才計畫(4/9),時尚設計及國際商業服務,"供需, 博覽會, 外人",博覽會
104,國家發展政策議題研究計畫(1/1),時尚設計及國際商業服務,"參據, 智庫, 即時性","臺灣公共治理研究中心, 臺灣, 臺灣公共治理研究中心"
104,追求卓越之文官培訓功能科研計畫(4/5)-強化實驗動能,時尚設計及國際商業服務,"文官, 題組, 滿意度, 認知, 本位, 取向","102年, 104年至105年, 101年, 104年, 101年, 105年, 104"
104,文官學習科學發展計畫(1/4)-官僚轉型以精進政府效能並改善投資環境,時尚設計及國際商業服務,"學用, 落差, 投資, 文官, 模範",
105,財政巨量資料研究中心研發計畫(1/4),時尚設計及國際商業服務,,
105,地區產業整合發展計畫(1/4),時尚設計及國際商業服務,,"南部, 經濟部"
105,我國產業政策研究規劃及推動計畫(2/4),時尚設計及國際商業服務,"對手國, 外人, 用地, 策略性, 智庫","兩岸, 兩岸, 兩岸, 兩岸, 台, 兩岸, 兩岸"
105,產業結構優化躍升計畫(3/4),時尚設計及國際商業服務,"推高值, 服務團","德國, 政府, 2020"
105,主要經貿國家產業競爭研究及政策規劃計畫(2/4),時尚設計及國際商業服務,"智庫, 即時性, 過程","全年, 兩岸, 台灣, 全年"
105,產業創新價值卓越計畫(1/4),時尚設計及國際商業服務,供需,台灣
105,技術服務業發展計畫(4/4),時尚設計及國際商業服務,"東南亞, 大陸, 華人, 風格, 策略性","日, 華人, 台灣, 亞太, 台灣, 台灣, 東南亞, 美, 台灣, 大陸"
105,技術服務業發展計畫(4/4),時尚設計及國際商業服務,"東南亞, 訂單, 疫情, 典禮, 獎項","日本, 0.62億元, 3,000萬元, 1,600萬元, 台灣設計展, 東南亞, 東南亞, 2成"
105,策略性產業人力資源發展與推動計畫(3/4),時尚設計及國際商業服務,"策略性, 學訓, 條例","2, 經濟部, 第18, 1"
105,亞洲生產力組織綠色卓越中心計畫(2/4),時尚設計及國際商業服務,"會員國, 綠耕隊, 企業獎","亞洲, 亞洲, 綠耕隊, 英文, 亞洲, 中英文, 亞洲"
105,商業行政資訊雲端應用擴充及效能提升計畫(1/4),時尚設計及國際商業服務,"主機, 主機房, 商工, 個資, 軌跡",
105,餐飲業科技應用推動計畫(1/1),時尚設計及國際商業服務,"餐飲業, 展店, 能見度","臺灣, 臺灣, 臺灣, 臺灣, 臺灣, 臺灣, 臺灣, 臺灣, 臺灣, 美食網"
105,餐飲業科技應用推動計畫(1/1),時尚設計及國際商業服務,"餐飲業, 展店, 能見度","臺灣, 臺灣, 臺灣, 臺灣, 美食網, 臺灣, 臺灣, 臺灣, 臺灣, 臺灣"
105,會計資訊品質提升計畫(1/4),時尚設計及國際商業服務,"公報, 報表, 編製, 解釋","臺灣, 通用, 臺灣"
105,商業服務業科技整合服務加值計畫(1/4),時尚設計及國際商業服務,,
105,商業服務業發展動能推升計畫(2/4),時尚設計及國際商業服務,"景氣, 零售業, 投資","兩岸, 第三"
105,服務業結構調整與科技應用規劃計畫(1/4),時尚設計及國際商業服務,"情況, 即時性","美, 台灣, 英, 韓, 科技部, 新, 前一年度, 台, 德, 台灣, 台灣, 台灣, 經濟部, 台灣, 台灣, 荷, 日"
105,新興中小企業政策決策知識發展計畫(2/4),時尚設計及國際商業服務,"模樣, 變革, 變革會, 產政, 內涵","台灣, 未來十年, 政府, 2025年"
105,中小企業服務優化與特色加值計畫(2/4),時尚設計及國際商業服務,"手段, 風格, 內涵",
105,中小企業品質4.0價值勁升計畫(1/4),時尚設計及國際商業服務,"獎項, 變革",9001:2015
105,管理顧問服務科技發展計畫(4/4),時尚設計及國際商業服務,"能見度, 管顧, 博覽會, 華人, 管顧業, 智庫, 供需, 編製, 大陸","博覽會, 華人, 華人, 台灣, 華人, 華人, 大陸"
105,協助國內企業延攬海外科技人才計畫(5/9),時尚設計及國際商業服務,"外人, 社團",
105,循證化公務人力統計分析系統建置計畫(1/2),時尚設計及國際商業服務,"人事, 透明度, 循證",
105,文官學習科學發展計畫(2/4)-發表培訓科技白皮書,時尚設計及國際商業服務,"學用, 落差, 投資, 文官, 模範",
105,追求卓越之文官培訓功能科研計畫(5/5),時尚設計及國際商業服務,"文官, 認知, 本位, 取向","101年, 104年, 105年"
106,智慧製造產業創新提升人才培育計畫(1/4),時尚設計及國際商業服務,落差,第一
106,產業創新價值卓越計畫(2/4),時尚設計及國際商業服務,"技服, 技服業, 商情",台灣
106,主要經貿國家產業競爭研究及政策規劃計畫(3/4),時尚設計及國際商業服務,"智庫, 即時性, 過程","經濟部, 兩岸, 全年, 台灣"
106,技術服務業發展計畫(1/4),時尚設計及國際商業服務,"東南亞, 大陸, 華人, 設計力","台灣, 台, 大陸, 台灣, 日, 台灣, 東南亞, 亞太, 美, 華人"
106,產業結構優化躍升計畫(4/4),時尚設計及國際商業服務,"推高值, 服務團","德國, 2020"
106,協助傳統產業技術開發計畫(4/4),時尚設計及國際商業服務,,"3年, 科技部, 政府"
106,地區產業整合發展計畫(2/4),時尚設計及國際商業服務,,"南部, 南部, 南部, 本年度"
106,策略性產業人力資源發展與推動計畫(4/4),時尚設計及國際商業服務,"策略性, 學訓","1, 經濟部"
106,亞洲生產力組織綠色卓越中心計畫(3/4),時尚設計及國際商業服務,"理事, 會員國, 總經理, 商情, 綠耕隊, 領導力","亞洲, 亞洲, 亞洲生產力組織, 亞洲, 亞洲, 英文, 綠耕隊"
106,我國產業政策研究規劃及推動計畫(3/4),時尚設計及國際商業服務,"條例, 用地, 智庫, 大陸","兩岸, 兩岸, 兩岸, 兩岸, 兩岸, 兩岸, 政府, 兩岸, 大陸, 產創條例, 兩岸, 兩岸, 兩岸, 兩岸"
106,系統孵育整合出口計畫(1/4),時尚設計及國際商業服務,"出口, 商情",
106,商業服務業發展動能推升計畫(3/4),時尚設計及國際商業服務,"零售業, 景氣","臺, 日, TiSA"
106,餐飲業科技應用推動計畫(1/1),時尚設計及國際商業服務,"餐飲業, 展店, 能見度","臺灣, 臺灣, 臺灣, 臺灣, 臺灣, 臺灣, 臺灣, 臺灣, 臺灣, 美食網"
106,餐飲業科技應用推動計畫(1/1),時尚設計及國際商業服務,"餐飲業, 展店, 能見度","臺灣, 臺灣, 臺灣, 臺灣, 美食網, 臺灣, 臺灣, 臺灣, 臺灣, 臺灣"
106,服務業結構調整與科技應用規劃計畫(2/4),時尚設計及國際商業服務,"情況, 即時性","美, 新, 台灣, 台, 台灣, 台灣, 荷, 德, 日, 英, 台灣, 韓, 前一年度, 台灣, 台灣"
106,會計資訊品質提升計畫(2/4),時尚設計及國際商業服務,"公報, 報表, 編製, 解釋",通用
106,商業行政資訊雲端應用擴充及效能提升計畫(2/4),時尚設計及國際商業服務,"商工, 個資, 軌跡",
106,以服務加值再造生活服務業競爭力計畫(2/2),時尚設計及國際商業服務,,
106,因應虛擬世界法規調適及新興經濟發展模式商業法制環境建置計畫(2/2),時尚設計及國際商業服務,"公司法, 條文","104年, 105年"
106,新興中小企業政策決策知識發展計畫(3/4),時尚設計及國際商業服務,"模樣, 變革, 變革會, 產政, 內涵","10年, 台灣, 政府, 2025年, 未來十年"
106,中小企業品質4.0價值勁升計畫(2/4),時尚設計及國際商業服務,"獎項, 管顧, 變革",
106,管理顧問服務科技發展計畫(1/4),時尚設計及國際商業服務,"華人, 管顧, 情雲, 管顧業, 戰情, 商情, 數據庫, 戰情雲, 商業類, 供需, 新銳","華人, 華人, 華人"
106,中小企業服務優化與特色加值計畫(3/4),時尚設計及國際商業服務,"手段, 風格, 內涵",
106,產業人才海外網絡鏈結暨延攬計畫(1/4),時尚設計及國際商業服務,"外人, 意願, 社團, 供需端, 供需","新加坡, 台灣, 政府"
106,產業人才海外網絡鏈結暨延攬計畫(1/4),時尚設計及國際商業服務,"意願, 社團, 供需端, 供需, 僑外生","臺灣, 臺灣, 臺"
106,文官學習科學發展計畫(3/4),時尚設計及國際商業服務,"內涵, 文官, 經濟學, 盲點, 題組",107年
107,地價查估技術精進與實價登錄資料應用發展計畫(1/5),時尚設計及國際商業服務,"實價, 交易",財政部
107,技術服務業發展計畫(2/4),時尚設計及國際商業服務,"中國, 大陸, 華人, 風格, 策略性","美, 華人, 亞太, 中國大陸, 台灣, 日, 台灣, 台灣, 台"
107,技術服務業發展計畫(2/4),時尚設計及國際商業服務,"東南亞, 華人, 設計力","台灣, 日, 台灣, 華人, 台灣, 美, 東南亞, 亞太"
107,亞洲生產力組織綠色卓越中心計畫(4/4),時尚設計及國際商業服務,"會員國, 綠耕隊","亞洲生產力組織, 亞洲, 亞洲生產力組織, 亞洲生產力組織, 亞洲"
107,設計經濟力(Designomics)推動計畫(1/4),時尚設計及國際商業服務,設計力,"台灣, 台灣"
107,服務業結構調整與科技應用規劃計畫(3/4),時尚設計及國際商業服務,"參據, 計畫期, 即時性","1, 台灣, 亞洲, 臺灣, 臺灣, 亞洲•矽谷, 台灣, 上年"
107,商業環境優化與產業創新推動計畫(1/1),時尚設計及國際商業服務,"商工, 零售業, 商情",亞洲矽谷
107,商業環境優化與產業創新推動計畫(1/1),時尚設計及國際商業服務,"公司法, 商工, 展店, 餐飲業",臺灣
107,產業人才海外網絡鏈結暨延攬計畫(2/4),時尚設計及國際商業服務,"臺商, 外人, 意願, 社團, 供需端, 供需","政府, 臺商, 臺灣, Contact Taiwan, 臺, 政府, 新加坡"
107,學界研發成果產業化推動計畫(3/4),時尚設計及國際商業服務,,
107,文官學習科學發展計畫(4/4),時尚設計及國際商業服務,"文官, 法線, 欄位, 過程, 報表, 認知","106年, 文官培訓之科技應用白皮書, 105年, 第9"
108,地價查估技術精進與實價登錄資料應用發展計畫(2/5),時尚設計及國際商業服務,"實價, 交易",財政部
108,培訓產業創新暨人力加值計畫(4/4),時尚設計及國際商業服務,試務,"53.7%, 105年, 108年"
108,亞洲生產力組織執行計畫(1/4),時尚設計及國際商業服務,"理事, 會員國","亞洲生產力組織, 亞洲, 亞洲生產力組織, 亞洲, 亞洲生產力組織, 亞洲生產力組織, 亞洲, 中華民國"
108,營造亞太產業供應鏈夥伴關係新局計畫(2/4),時尚設計及國際商業服務,智庫,"亞太, 紐澳, 亞太, 亞太, 亞太, 亞洲, 亞太, 亞太, 南亞, 亞太, 東協, 亞太, 亞太"
108,技術服務業發展計畫(3/4),時尚設計及國際商業服務,"滿意度, 中國, 大陸, 東南亞, 入口, 華人, 風格, 策略性","台灣, 台, 台, 東南亞, 中國大陸, 台灣, 台灣, 亞太, 美, 華人, 日, 台灣"
108,技術服務業發展計畫(3/4),時尚設計及國際商業服務,東南亞,"台灣, 台灣, 東南亞, 臺灣, 亞太, 東南亞, 臺灣, 台灣"
108,設計經濟力(Designomics)推動計畫(2/4),時尚設計及國際商業服務,設計力,"台灣, 台灣, 台灣, 台灣"
108,時尚跨界整合旗艦計畫(1/4 ),時尚設計及國際商業服務,"設計師, 新銳, 三金, 典禮, 金馬, 名師","台灣, 台灣, 臺北, 台灣, 台灣, 台灣, 台灣, 臺北"
108,商業環境優化與產業創新推動計畫(1/1),時尚設計及國際商業服務,"商工, 零售業, 商情",亞洲矽谷
108,商業環境優化與產業創新推動計畫(1/1),時尚設計及國際商業服務,"公司法, 商工, 展店, 餐飲業",臺灣
108,商業服務業經濟情勢分析與我國策略規劃(4/4),時尚設計及國際商業服務,"內涵, 參據, 計畫期, 即時性","臺灣, 台灣, 臺灣, 臺灣"
108,產業人才海外網絡鏈結暨延攬計畫(3/4),時尚設計及國際商業服務,"意願, 社團, 供需端, 供需",臺灣
108,國研院院務推動與管理計畫(1/4),時尚設計及國際商業服務,能見度,"台灣, 台, 國研院"
109,地價查估技術精進與實價登錄資料應用發展計畫(3/5),時尚設計及國際商業服務,"實價, 交易",財政部
109,智能稅務服務計畫(1/4),時尚設計及國際商業服務,"賦稅, 主機, 交易, 稅目",
109,時尚跨界整合旗艦計畫(2/4),時尚設計及國際商業服務,"設計師, 供需","臺灣時尚獎, 3.5億元, 3.3%, 臺灣, 臺灣, 臺北, 0.5億元, 1, 本年度, 臺, 1億元, 第一, 本年度, 本年度, 臺北, 0.52億元, 2億元, 5%, 本年度"
109,技術服務業發展計畫(4/4),時尚設計及國際商業服務,"東南亞, 大陸, 華人, 風格, 策略性","日, 華人, 台灣, 亞太, 台灣, 台灣, 東南亞, 美, 台灣, 大陸"
109,技術服務業發展計畫(4/4),時尚設計及國際商業服務,"東南亞, 訂單, 疫情, 典禮, 獎項","日本, 0.62億元, 3,000萬元, 1,600萬元, 台灣設計展, 東南亞, 東南亞, 2成"
109,設計經濟力(Designomics)推動計畫(3/4),時尚設計及國際商業服務,設計力,"台灣, 台灣, 台灣, 台灣"
109,營造亞太產業供應鏈夥伴關係新局計畫(3/4),時尚設計及國際商業服務,"智庫, 臺商, 大陸","亞太, 亞太, 亞太, 亞太, 大陸, 亞太, 亞太, 南亞"
109,設計驅動跨域整合創新計畫(1/4),時尚設計及國際商業服務,"設計力, 投資","文化部, 2億元, 經濟部, 2億元, 臺灣"
109,產業創新人才產學接軌推動計畫(1/4),時尚設計及國際商業服務,"領袖, 考場",
109,優化經商環境與提升產業競爭力計畫(1/4),時尚設計及國際商業服務,"商工, 英語力, 商家, 總部, 智庫",
109,服務業創新研發暨生活服務計畫(1/4),時尚設計及國際商業服務,"意願, 商家",
109,餐飲及老店創新國際發展(1/1),時尚設計及國際商業服務,"展店, 餐飲業","臺灣, 臺灣"
109,產業人才海外網絡鏈結暨延攬計畫(4/4),時尚設計及國際商業服務,"臺商, 意願, 社團, 供需端, 供需, 僑外生","臺商, 臺灣, 臺, 臺, 臺灣, Contact Taiwan"
110,地價查估技術精進與實價登錄資料應用發展計畫(4/5),時尚設計及國際商業服務,"實價, 交易",財政部
110,智能稅務服務計畫(2/4),時尚設計及國際商業服務,"賦稅, 主機, 稅目",
110,營造亞太產業供應鏈夥伴關係新局計畫(4/4),時尚設計及國際商業服務,智庫,"新南向政策綱領, 印尼, 越南, 亞太, 印度, 馬來西亞, 臺灣, 泰國, 臺灣, 菲律賓, 臺灣"
110,亞洲生產力組織執行計畫(3/4),時尚設計及國際商業服務,會員國,"綠耕隊, 亞洲, 亞洲生產力組織, 亞洲生產力組織, 亞洲生產力組織智慧製造卓越中心, 亞洲, 亞洲生產力組織綠色卓越中心"
110,技術服務業發展計畫2.0(1/4),時尚設計及國際商業服務,"獎項, 驅動力","台灣, 台灣, 國家隊, 台灣"
110,台日新戰略夥伴關係建構計畫(1/4),時尚設計及國際商業服務,,"日, 台, 日, 政府, 日, 日本"
110,潛力隱形冠軍智慧加值創新成長計畫(Hidden Champion+2.0)(2/4),時尚設計及國際商業服務,訂單,"美, 台灣, 台灣, 上銀, 台灣, 中, 台灣, 台灣, 76.98%, 桂盟, 振鋒"
110,設計驅動跨域整合創新計畫(2/4),時尚設計及國際商業服務,獎項,"2018年, 台灣"
110,時尚跨界整合旗艦計畫(3/4),時尚設計及國際商業服務,"風格, 實戰, 設計師, 品牌力, 設計力","台灣, 台灣, 經濟部, 2億元, 文化部, 台北, 巴黎, 台灣, 臺北, 臺北, 台灣, 台灣, 臺北, 台灣, 台灣, 紐約時裝週"
110,臺灣餐飲及老店創新國際發展計畫(2/4),時尚設計及國際商業服務,餐飲業,"臺灣, 臺灣"
110,服務業創新研發暨生活服務計畫(2/4),時尚設計及國際商業服務,"意願, 商家",
110,優化經商環境與提升產業競爭力計畫(2/4),時尚設計及國際商業服務,"商工, 英語力, 總部, 英語, 大餅, 品牌力, 美學力","英語, 英語"
110,建構零售暨服務業數據共享創新服務計畫(1/5),時尚設計及國際商業服務,"交易, 供需, 商情, 美食",雲平台
110,雲世代產業數位轉型(1/4)-輔導小微型企業數位轉型及永續發展計畫,時尚設計及國際商業服務,小微,
110,加速投資臺灣行動方案服務計畫(2/3),時尚設計及國際商業服務,"臺商, 投資","臺灣, 臺商, 臺, 臺商, 臺灣, 臺, 臺灣, 臺, 臺灣"
110,產業人才海外網絡鏈結暨延攬計畫(1/4),時尚設計及國際商業服務,"外人, 意願, 社團, 供需端, 供需","新加坡, 台灣, 政府"
110,產業人才海外網絡鏈結暨延攬計畫(1/4),時尚設計及國際商業服務,"意願, 社團, 供需端, 供需, 僑外生","臺灣, 臺灣, 臺"
年度,計畫完整中文名稱,label,,
103,國家生技研究園區開發計畫(1/3),精準醫療與精準健康,,
103,生技醫藥國家型科技計畫-轉譯醫學研究及生技醫藥法規服務(4/6),精準醫療與精準健康,,
103,生技醫藥國家型科技計畫-各疾病研究領域之生物分子標靶新藥研究與開發(4/6),精準醫療與精準健康,,
103,衛生福利科技管理計畫(1/4),精準醫療與精準健康,,
103,藥物安全品質提升科技計畫(2/4),精準醫療與精準健康,,
103,提升臨床試驗國際競爭力計畫(1/3),精準醫療與精準健康,,
103,整合中、西藥品質暨安全風險管理機制(1/4),精準醫療與精準健康,,
103,醫衛生命科技研究計畫(2/4),精準醫療與精準健康,,
103,生技產業創新創業人才培育計畫(1/4),精準醫療與精準健康,,
103,生技醫藥國家型科技計畫-核心設施及產業推動(4/6),精準醫療與精準健康,,
103,生技醫藥產業科技發展綱要計畫(4/4),精準醫療與精準健康,,
103,生技起飛鑽石行動方案-藥品及醫材研發能量建置計畫(3/4),精準醫療與精準健康,,
103,癌症治療之新穎藥物研發計畫(3/4),精準醫療與精準健康,,
103,醫療器材產業服務研發三年計畫(2/3),精準醫療與精準健康,,
103,生技醫藥產業發展推動計畫(3/4),精準醫療與精準健康,,
103,學研轉譯能量提升計畫(1/2),精準醫療與精準健康,,
103,實驗動物模式暨轉譯醫學之研究(4/6),精準醫療與精準健康,,
103,幹細胞及再生醫學研究(4/6),精準醫療與精準健康,,
103,生技類核心設施平台維運計畫(4/4),精準醫療與精準健康,,
103,南部生技醫療器材產業聚落發展計畫第二期計畫(2/4),精準醫療與精準健康,,
103,醣醫學研究中程個案計畫(1/5),精準醫療與精準健康,,
103,生技醫藥國家型科技計畫 - 研究群組暨資源中心年度綱要計畫(4/6),精準醫療與精準健康,,
103,生技醫藥國家型科技計畫 - 臨床試驗計畫年度綱要計畫(4/6),精準醫療與精準健康,,
103,提升生技創新暨產業競爭力計畫(1/1),精準醫療與精準健康,,
103,生技醫藥國家型科技計畫(臨床前發展群組)-先導藥物評估與候選藥物推動(4/6),精準醫療與精準健康,,
103,建構全國實驗動物資源服務中心(1/4),精準醫療與精準健康,,
103,生醫產業商品化人才培育計畫(1/2),精準醫療與精準健康,,
103,生醫科技研發與驗證計畫(1/4),精準醫療與精準健康,,
104,重大疾病之新藥與疫苗研發：人類健康與永續發展(1/4),精準醫療與精準健康,,
104,國家生技研究園區開發計畫(2/6),精準醫療與精準健康,,
104,醫衛生命科技研究計畫(3/4),精準醫療與精準健康,,
104,整合中、西藥品質暨安全風險管理機制(2/4),精準醫療與精準健康,,
104,衛生福利部生技醫藥國家型科技計畫(5/6)-各疾病研究領域之生物分子標靶新藥研究與開發,精準醫療與精準健康,,
104,衛生福利部生技醫藥國家型科技計畫(5/6)-轉譯醫學研究及生技醫藥法規服務,精準醫療與精準健康,,
104,提升臨床試驗創新及競爭力計畫(2/3),精準醫療與精準健康,,
104,藥物安全品質提升科技計畫(3/4),精準醫療與精準健康,,
104,衛生福利科技管理計畫(2/4),精準醫療與精準健康,,
104,生技產業創新創業人才培育計畫(2/4),精準醫療與精準健康,,
104,生技醫藥國家型科技計畫-核心設施及產業推動(5/6),精準醫療與精準健康,,
104,醫療器材產業服務研發三年計畫(3/3),精準醫療與精準健康,,
104,生技起飛鑽石行動方案-藥品及醫材研發能量建置計畫(4/4),精準醫療與精準健康,,
104,生技醫藥產業科技發展綱要計畫(1/4),精準醫療與精準健康,,
104,癌症治療之新穎藥物研發計畫(4/4),精準醫療與精準健康,,
104,生技蛋白藥開發四年計畫(1/4),精準醫療與精準健康,,
104,以膠原蛋白支架技術開發台灣自有品牌之生技新藥(1/4),精準醫療與精準健康,,
104,生技醫藥產業發展推動計畫(4/4),精準醫療與精準健康,,
104,學研轉譯能量提升計畫(2/2),精準醫療與精準健康,,
104,南部生技醫療器材產業聚落發展計畫第二期計畫(3/4),精準醫療與精準健康,,
104,醣醫學研究中程個案計畫(2/5),精準醫療與精準健康,,
104,實驗動物模式暨轉譯醫學之研究(5/6),精準醫療與精準健康,,
104,幹細胞及再生醫學研究(5/6),精準醫療與精準健康,,
104,生技類核心設施平台維運計畫II(1/4),精準醫療與精準健康,,
104,生技醫藥國家型科技計畫 - 研究群組暨資源中心年度綱要計畫(5/6),精準醫療與精準健康,,
104,生技醫藥國家型科技計畫 - 臨床試驗計畫年度綱要計畫(5/6),精準醫療與精準健康,,
104,生技醫藥國家型科技計畫(臨床前發展群組)-先導藥物評估與候選藥物推動(5/6),精準醫療與精準健康,,
104,建構全國實驗動物資源服務中心(1/4),精準醫療與精準健康,,
104,共用性基礎設施建置計畫(1/4),精準醫療與精準健康,,
104,生醫產業商品化人才培育計畫(2/4),精準醫療與精準健康,,
104,加速肝功能量化正子造影劑之產業化(1/4),精準醫療與精準健康,,
105,重大疾病之新藥與疫苗研發：人類健康與永續發展(2/4),精準醫療與精準健康,,
105,國家生技研究園區開發計畫(3/6),精準醫療與精準健康,,
105,打造世界級蛋白質研發重鎮：開創次世代生技產業(1/4),精準醫療與精準健康,,
105,衛生福利部生技醫藥國家型科技計畫(6/6)-轉譯醫學研究及生技醫藥法規服務,精準醫療與精準健康,,
105,衛生福利部生技醫藥國家型科技計畫(6/6)-各疾病研究領域之生物分子標靶新藥研究與開發,精準醫療與精準健康,,
105,永續提供高品質醫療服務(1/4),精準醫療與精準健康,"病人, 中醫, 長照, 福利部, 醫院, 全民健保, 健保",
105,衛生福利科技管理計畫(3/4),精準醫療與精準健康,,
105,整合中、西藥品質暨安全風險管理機制(3/4),精準醫療與精準健康,,
105,健康醫藥生技前瞻發展計畫(1/4),精準醫療與精準健康,,
105,確保衛生安全環境整合型計畫(1/4),精準醫療與精準健康,,
105,醫衛生命科技研究綱要計畫(4/4),精準醫療與精準健康,,
105,生技產業創新創業人才培育計畫(3/4),精準醫療與精準健康,,
105,生技醫藥國家型科技計畫(6/6)-核心設施與產業化推動,精準醫療與精準健康,,
105,治療癌症之新穎藥物研發計畫(1/4),精準醫療與精準健康,,
105,生技醫藥產業科技發展綱要計畫(2/4),精準醫療與精準健康,,
105,生技蛋白藥開發四年計畫(2/4),精準醫療與精準健康,,
105,複合醫材與藥品開發計畫(1/4),精準醫療與精準健康,,
105,生技醫藥產業發展推動計畫(1/4),精準醫療與精準健康,,
105,生技整合及育成能量提升計畫(1/4),精準醫療與精準健康,,
105,醣醫學研究中程個案計畫(3/5),精準醫療與精準健康,,
105,生技類核心設施平台維運計畫II(2/4),精準醫療與精準健康,,
105,南部生技醫療器材產業聚落發展計畫第二期計畫(4/4),精準醫療與精準健康,,
105,擴大與強化共同使用服務平台(1/4)-﹝擴大並強化『貴重儀器共同使用服務計畫』﹞及﹝建置多物種標準化動物試驗設施服務平台﹞,精準醫療與精準健康,,
105,生技醫藥國家型科技計畫(6/6)-研究群組暨資源中心年度綱要計畫,精準醫療與精準健康,,
105,生技醫藥國家型科技計畫(6/6)-臨床前暨臨床試驗綱要計畫,精準醫療與精準健康,,
105,生醫產業商品化人才培育計畫(3/6),精準醫療與精準健康,,
105,建構全國實驗動物資源服務中心(1/4),精準醫療與精準健康,,
105,加速肝功能量化正子造影劑之產業化(2/4),精準醫療與精準健康,,
106,重大疾病之新藥與疫苗研發：人類健康與永續發展(3/4),精準醫療與精準健康,,
106,生技醫藥轉譯創新發展計畫—技術支援平台主軸(1/4),精準醫療與精準健康,,
106,國家生技研究園區開發計畫(4/6),精準醫療與精準健康,,
106,打造世界級蛋白質研發重鎮：開創次世代生技產業(2/4),精準醫療與精準健康,,
106,整合中、西藥品質暨安全風險管理機制(4/4),精準醫療與精準健康,,
106,確保衛生安全環境整合型計畫(2/4),精準醫療與精準健康,,
106,醫衛生命科技研究綱要計畫(1/4),精準醫療與精準健康,,
106,新穎標靶之創新藥物研究與開發(1/4),精準醫療與精準健康,,
106,生技醫藥轉譯創新發展計畫–轉譯臨床主軸(1/4),精準醫療與精準健康,,
106,健康醫藥生技前瞻發展計畫(2/4),精準醫療與精準健康,,
106,衛生福利部科技管理計畫(4/4),精準醫療與精準健康,,
106,亞太生醫矽谷精準醫療旗艦計畫(1/4),精準醫療與精準健康,,
106,生技產業創新創業人才培育計畫(4/4),精準醫療與精準健康,,
106,生技醫藥產業科技發展綱要計畫(3/4),精準醫療與精準健康,,
106,治療癌症之新穎藥物研發計畫(2/4),精準醫療與精準健康,,
106,生技蛋白藥開發四年計畫(3/4),精準醫療與精準健康,,
106,創新診療暨影像醫學用醫療器材關鍵技術開發計畫(1/4),精準醫療與精準健康,,
106,生物經濟產業發展方案- 生技醫藥競爭力推升計畫(1/4),精準醫療與精準健康,,
106,精準治療之前瞻研究與系統建置計畫(1/4),精準醫療與精準健康,,
106,生技醫藥產業發展推動計畫(2/4),精準醫療與精準健康,,
106,生技特色醫藥產業鏈結國際推升計畫(1/4),精準醫療與精準健康,,
106,生技醫藥核心設施平台(1/1),精準醫療與精準健康,,
106,醣醫學研究中程個案計畫(4/5),精準醫療與精準健康,,
106,生技整合及育成能量提升計畫(2/4),精準醫療與精準健康,,
106,擴大與強化共同使用服務平台 -﹝擴大並強化『貴重儀器共同使用服務計畫』﹞及﹝建置多物種標準化動物試驗設施服務平台﹞(2/4),精準醫療與精準健康,,
106,生醫研發加值計畫(1/4),精準醫療與精準健康,,
106,再生醫學科技發展計畫(1/4),精準醫療與精準健康,,
106,共用性基礎設施建置計畫-生醫科技研發環境建置(3/4),精準醫療與精準健康,,
106,生醫產業商品化人才培育計畫(1/4),精準醫療與精準健康,,
106,建構全國實驗動物資源服務中心(1/4),精準醫療與精準健康,,
106,南部智慧生醫產業聚落推動計畫(1/4),精準醫療與精準健康,,
106,加速肝功能量化正子造影劑之產業化(3/4),精準醫療與精準健康,,
107,重大疾病之新藥與疫苗研發：人類健康與永續發展(4/4),精準醫療與精準健康,,
107,打造世界級蛋白質研發重鎮：開創次世代生技產業(3/4),精準醫療與精準健康,,
107,發展新世代台灣癌症之精準醫療路徑圖(1/4),精準醫療與精準健康,,
107,生技醫藥轉譯創新發展計畫—技術支援平台主軸(2/4),精準醫療與精準健康,,
107,國家生技研究園區開發計畫(5/6),精準醫療與精準健康,,
107,健康醫藥生技前瞻發展計畫(3/4),精準醫療與精準健康,,
107,確保衛生安全環境整合型計畫(3/4),精準醫療與精準健康,,
107,醫衛生命科技研究計畫(2/4),精準醫療與精準健康,,
107,新穎標靶之創新藥物研究與開發(2/4),精準醫療與精準健康,,
107,亞太生醫矽谷精準醫療旗艦計畫(2/4),精準醫療與精準健康,,
107,強化早期臨床試驗能量(1/4),精準醫療與精準健康,,
107,生技醫藥轉譯創新發展計畫–轉譯臨床主軸(2/4),精準醫療與精準健康,,
107,衛生福利部科技管理計畫(1/4),精準醫療與精準健康,,
107,生醫產業與新農業跨領域人才培育計畫(1/4),精準醫療與精準健康,,
