year,name,label,keyword,ner,tf_idf
110,消防5G場域計畫(1/3),5G,,,"智慧, 災害, 業務, 民眾, 場域"
110,警消微波網路系統移頻計畫(1/4),5G,,,"頻譜, 警消, 整體, 專網, 頻段"
110,5G智慧警察行動服務計畫(1/3),5G,,,"國內, 影音, 科技, 警務, 時代"
110,5G行動寬頻人才培育計畫(1/2),5G,,,"行動, 人才, 成果, 聯網, 能量"
110,校園5G示範教室與學習載具計畫(1/5),5G,,,"學生, 載具, 行動, 學校, 教室"
110,臺灣資安卓越深耕-先進網路鑑識計畫(1/4),5G,,,"設備, 行為, 訊息, 來源, 預警"
110,B5G前瞻系統關鍵技術開發計畫 (2/4),5G,,,"產品, 專網, 缺口, 標準, 核心"
110,人工智慧技術拔尖與產業領航計畫(4/4),5G,,,"。\n, 人才, 資安, 軟體, 行動"
110,5G+系統暨應用淬鍊計畫(2/4),5G,,,"專網, 智慧, 邊緣, 願景, 場域"
110,臺灣資安卓越深耕-半導體及資通訊供應鏈資安關鍵技術發展計畫(1/4),5G,,,"晶片, 鏈, 產品, 資通訊, 半導體"
110,Beyond 5G 低軌衛星-地面設備與產業推動計畫(1/4),5G,,,"衛星, 低軌, 地面, 通訊, 設備"
110,5G資安防護系統開發計畫(1/4),5G,,,"資安, 專網, 市場, 合規, 領域"
110,傳統產業數位創新加值計畫(4/4),5G,,,"產品, 行銷, 傳產, 業者, 價值"
110,5G+產業生態鏈推動計畫(2/4),5G,,,"方案, 能量, 架構, 課程, 主軸"
110,數位寬頻創新應用產業發展計畫(4/4),5G,,,"方案, 能量, 場域, 團隊, 通訊"
110,AI 智慧應用暨人才淬煉推動計畫(1/5),5G,,,"人才, 方案, 實戰, 智慧, 國際"
110,虛擬商務應用服務推動計畫(2/4),5G,,,"方案, 商品, 人工, 智慧, 科技"
110,推動5G定向育成加速器計畫(2/4),5G,,,"科技, 加速器, 市場, 行政院, 方案"
110,5G/B5G電信資源整備及通訊網路發展研究計畫(1/4),5G,,,"電信, 規劃, 國際, 通訊, 衛星"
110,台灣光纜通道計畫(1/5),5G,,,"光纜, 通道, 路權, 交通部, 管道"
110,海纜及5G雲端聯網中心建置計畫(1/5),5G,,,"國家級, 聯網, 中心, 我國, 機房"
110,Beyond 5G低軌衛星(1/4)-通訊衛星發展,5G,,,"衛星, 通訊, 低軌, 太空, 台灣"
110,亞洲．矽谷5G創新應用計畫(1/5),5G,,,"智慧, 場域, 平臺, 亞洲, 矽谷"
110,推動數位經濟發展之通訊傳播匯流政策及法制革新計畫(1/5),5G,,,"我國, 方案, 能量, 經濟, 行政院"
110,強化偏鄉地區5G寬頻服務與涵蓋─普及偏鄉寬頻接取環境計畫(1/4),5G,,,"部落, 地區, 原鄉, 落差, 離島"
110,強化防救災行動通訊基礎建置計畫(1/4),5G,,,"平臺, 通訊, 行動, 災害, 時代"
110,推動5G垂直應用場域實證、法規調適與網路資安之防護研析計畫(1/4),5G,,,"智慧, 資安, 業者, 網路, 會"
110,5G及物聯網資安防護 - 健全電信資安防護設備建置計畫(1/4),5G,,,"軟體, 網路, 我國, 行動, 架構"
110,補助5G網路建設計畫(1/5),5G,,,"政府, 地區, 實證, 需求, 交通"
110,強化偏鄉地區5G寬頻服務與涵蓋─補助業者於偏鄉地區建置行動寬頻基地臺計畫(1/5),5G,,,"基地臺, 行動, 通訊, 落差, 項目"
110,5G釋照作業規劃及頻譜整備改善措施計畫(1/5),5G,,,"頻譜, 頻段, 衛星, 方案, 接收站"
110,中新二號衛星騰讓頻譜補償計畫(1/4),5G,,,"階段, 工作, 補償金, 標準, 流程"
110,改善山區行動通訊品質計畫(1/3),5G,,,"山區, 林務局, 基地臺, 電信, 行動"
110,海纜與網路之未來發展政策與安全防護研究計畫(1/4),5G,,,"海纜, 雲端, 國際, 政策, 資安"
103,科技應用與服務發展綱要計畫(4/4),時尚設計及國際商業服務,智庫,台灣,"方案, 科技, 服務業, 體系, 價值"
103,我國產業政策研究規劃及推動計畫(4/4),時尚設計及國際商業服務,"條例, 對手國, 智庫, 即時性, 用地","兩岸, 兩岸, 兩岸, 兩岸, 兩岸, 兩岸, 兩岸, 兩岸, 兩岸, 兩岸","兩岸, 政策, 策略, 工具, 智庫"
103,地區產業整合發展計畫(3/4),時尚設計及國際商業服務,"景氣, 策略性",南部,"地區, 聚落, 高值, 地產業, 政策"
103,產業創新價值卓越計畫(3/4),時尚設計及國際商業服務,交易,"台灣, 台灣, 亞太, 亞太","智財, 能量, 品牌, 專利, 管理"
103,協助傳統產業技術開發計畫(1/4),時尚設計及國際商業服務,,"103年, 政府","產品, 業者, 會計, 設計, 美學"
103,主要經貿國家產業競爭研究及政策規劃計畫(4/4),時尚設計及國際商業服務,"智庫, 即時性, 過程","全年, 兩岸, 台灣, 全年","年度, 議題, 經貿, 智庫, 國家"
103,策略性產業人力資源發展與推動計畫(1/4),時尚設計及國際商業服務,"策略性, 學訓","台灣, 經濟部, 第九次全國科學技術會議","人力, 人才, 資源, 會議, 政策"
103,產業結構優化躍升計畫(1/4),時尚設計及國際商業服務,,"台灣, 德國, 行政院, 101年9月","中堅, 經濟, 策略, 業, 四化"
103,技術服務業發展計畫(2/4),時尚設計及國際商業服務,"中國, 大陸, 華人, 風格, 策略性","美, 華人, 亞太, 中國大陸, 台灣, 日, 台灣, 台灣, 台","設計, 生活, 商機, 方案, 台灣"
103,商業服務業發展研究能量建置計畫(4/4),時尚設計及國際商業服務,"專法, 景氣","2014, 臺灣, 台灣, 103年","服務業, 商業, 策略, 景氣, 貿易"
103,商業服務業科技化與國際化發展計畫(2/4),時尚設計及國際商業服務,"總部, 商情, 顧客鏈","越南, 政府, 台灣, 印尼","業者, 國際, 總部, 模式, 消費"
103,流行時尚產業科技應用與高值化輔導推動計畫(4/4),時尚設計及國際商業服務,能見度,台灣,"時尚, 通路, 品牌, 能見度, 業者"
103,台灣美食國際化及科技化服務計畫(4/4),時尚設計及國際商業服務,"美食, 餐飲業, 餐廳, 展店, 名廚","中式, 台灣, 日, 台灣, 台灣, 台灣, 台灣, 英, 台灣, 台灣, 台灣, 中, 台灣, 台灣","美食, 台灣, 國際, 餐飲業, 能量"
103,商工資訊創新應用服務研發及整合計畫(4/4),時尚設計及國際商業服務,"商工, 內涵",,"影像, 商工, 檔案, 資訊, 資料"
103,國家工商登記資料庫雲端服務運用計畫(2/4),時尚設計及國際商業服務,"主機, 商工",,"雲端, 工商, 資料, 國家, 行政"
103,以服務加值再造生活服務業競爭力計畫(1/4),時尚設計及國際商業服務,滿意度,"3.01%, 2.94%, 近年來, 台灣, 2010年, 2009年, 台灣, 全國產業發展會議, 2.90%, 2011年, 第一","服務業, 消費者, 界, 模式, 創意"
103,科技專案計畫與財團法人績效管理計畫(1/4),時尚設計及國際商業服務,過程,,"作業, 績效, 法人, 資源, 行政"
103,中小企業品質永續計畫-厚植中小企業能耐創新躍進(3/4),時尚設計及國際商業服務,獎項,臺灣,"品質, 中小企業, 標準, 產品, 核心"
103,管理顧問服務科技發展計畫(2/4),時尚設計及國際商業服務,"管顧, 供需, 商情",,"顧問, 管顧, 服務業, 工具, 業者"
103,創新型中小企業財會資訊應用發展計畫(4/4),時尚設計及國際商業服務,"財會, 觀念, 透明度",,"財會, 中小企業, 財務, 資訊, 工具"
103,新興中小企業政策決策知識與創新服務加值計畫(4/4),時尚設計及國際商業服務,"產政, 中國, 內涵","美國, 日本, 台灣, 英國, 兩岸, 韓國, 中國, 歐盟","中小企業, 趨勢, 國家, 課題, 對策"
103,中小企業設計加值特色發展計畫(1/4),時尚設計及國際商業服務,風格,,"中小企業, 核心, 價值, 商品, 地方"
103,協助國內企業延攬海外科技人才計畫(3/9),時尚設計及國際商業服務,"供需, 博覽會, 外人",博覽會,"人才, 海外, 資料庫, 國際, 科技"
103,建構學術發展與科技產業智慧化服務平台GOV2.0(1/1),時尚設計及國際商業服務,"入口, 投資",,"平台, 園區, 線上, 資訊, 資料"
103,社會發展政策研究計畫(1/1),時尚設計及國際商業服務,比重,,"決策, 社會, 政府, 經費, 政策"
103,中國大陸經濟研究與後ECFA時期的大陸政策-運用系統工程的整合型計畫(3/4),時尚設計及國際商業服務,"中國, 大陸, 觀念, 即時性","3, 中國大陸, 政府, 大陸, 第一, 中國大陸, 100年度, 大陸, 中國大陸, 大陸, 中國大陸, 中國大陸","大陸, 中國, 經濟, 政策, 圖"
103,追求卓越之文官培訓功能科研計畫(3/5)-文官學習科學模型之精進與驗證,時尚設計及國際商業服務,"文官, 題組, 滿意度, 本位","103年, 101年, 102年, 102年, 1號, 101年, 103年至105年, 101年, 101年","文官, 訓練, 科學, 公民, 模型"
104,主要經貿國家產業競爭研究及政策規劃計畫(1/4),時尚設計及國際商業服務,"智庫, 即時性, 過程","全年, 兩岸, 台灣, 全年","年度, 議題, 經貿, 智庫, 國家"
104,技術服務業發展計畫(3/4),時尚設計及國際商業服務,"滿意度, 中國, 大陸, 東南亞, 入口, 華人, 風格, 策略性","台灣, 台, 台, 東南亞, 中國大陸, 台灣, 台灣, 亞太, 美, 華人, 日, 台灣","設計, 服務業, 台灣, 市場, 業者"
104,協助傳統產業技術開發計畫(2/4),時尚設計及國際商業服務,,"104年, 政府","業者, 產品, 會計, 設計, 美學"
104,產業創新價值卓越計畫(4/4),時尚設計及國際商業服務,"品牌力, 發明","台灣, 亞太, 亞太, 台灣, 台灣","品牌, 能量, 智財, 智慧, 財產"
104,我國產業政策研究規劃及推動計畫(1/4),時尚設計及國際商業服務,"條例, 對手國, 外人, 智庫, 景氣, 大陸, 即時性, 用地","兩岸, 大陸, 兩岸, 兩岸, 兩岸, 台, 兩岸, 兩岸, 兩岸, 兩岸, 兩岸","兩岸, 工業區, 指標, 政策, 策略"
104,產業結構優化躍升計畫(2/4),時尚設計及國際商業服務,所得,"行政院, 101年9月, 德國, 101至103年","中堅, 四化, 結構, 團, 亮點"
104,地區產業整合發展計畫(4/4),時尚設計及國際商業服務,"策略性, 想法","經濟部, 前年度","地區, 經濟部, 區域, 目標, 機會"
104,策略性產業人力資源發展與推動計畫(2/4),時尚設計及國際商業服務,"移民, 策略性, 學訓, 獎項, 條例","經濟部, 第18, 全國產業發展會議, 教育部, 經濟部","人才, 產學, 能力, 經濟, 政策"
104,亞洲生產力組織綠色卓越中心計畫(1/4),時尚設計及國際商業服務,"會員國, 綠耕隊, 企業獎","英文, 1, 亞洲, 英文, 亞洲, 亞洲, 綠耕隊, 亞洲","綠色, 會員國, 中心, 亞洲, 生產力"
104,台灣餐飲國際化及科技化服務計畫(1/4),時尚設計及國際商業服務,"餐飲業, 餐廳, 美食, 能見度","台灣, 台灣, 台灣, 台灣, 台灣, 台灣, 台灣, 台灣, 台灣, 台灣, 台灣","台灣, 餐飲, 餐飲業, 能量, 科技"
104,商業服務業科技計畫管理與知識加值計畫(2/4),時尚設計及國際商業服務,過程,,"作業, 績效, 法人, 資源, 業務"
104,商工行政資訊系統服務躍升及安全強化計畫(1/4),時尚設計及國際商業服務,"商工, 個資, 軌跡",,"公司, 效能, 資料庫, 瓶頸, 商工"
104,國家工商登記資料庫雲端服務運用計畫(3/4),時尚設計及國際商業服務,"主機, 商工, 入口, 備援機",,"雲端, 工商, 行政, 資料, 國家"
104,時尚產業科技行銷應用計畫(1/4),時尚設計及國際商業服務,"風格, 能見度, 穿搭","台灣, 台灣","時尚, 行銷, 業者, 商品, 科技"
104,商業服務跨業聚合加值推動計畫(1/4),時尚設計及國際商業服務,"生態圈, 編製",未來四年,"生態, 商業, 通路, 價值, 活動"
104,商業服務價值提升計畫(3/4),時尚設計及國際商業服務,"觀念, 短片",,"案例, 價值, 成果, 能力, 商業"
104,以服務加值再造生活服務業競爭力計畫(2/4),時尚設計及國際商業服務,"能見度, 意願, 商家",,"生活, 服務業, 目的, 領域, 實力"
104,商業服務業科技化與國際化發展計畫(3/4),時尚設計及國際商業服務,"總部, 意願","台, 台灣, 台灣, 臺灣","商業, 國際, 科技, 市場, 通路"
104,商業服務業發展動能推升計畫(1/4),時尚設計及國際商業服務,"景氣, 樣態",,"服務業, 商業, 消費, 成果, 資訊"
104,管理顧問服務科技發展計畫(3/4),時尚設計及國際商業服務,"華人, 管顧, 實戰, 博覽會, 獎項, 智庫, 供需, 大陸","博覽會, 臺灣管顧鉅群聯盟, 103年, 大陸, 臺灣","管顧, 機構, 顧問, 活動, 工具"
104,中小企業價值創新應用計畫(1/4),時尚設計及國際商業服務,財會,,"財務, 中小企業, 憑證, 財會, 雲端"
104,中小企業品質永續計畫-厚植中小企業能耐創新躍進(4/4),時尚設計及國際商業服務,獎項,臺灣,"品質, 中小企業, 標準, 價值, 產品"
104,新興中小企業政策決策知識發展計畫(1/4),時尚設計及國際商業服務,"模樣, 變革, 變革會, 產政, 內涵","10年, 台灣, 政府, 2025年, 未來十年","中小企業, 政策, 情境, 決策, 模樣"
104,中小企業服務優化與特色加值計畫(1/4),時尚設計及國際商業服務,"手段, 風格, 內涵",,"中小企業, 生活, 特色, 商品, 價值"
104,協助國內企業延攬海外科技人才計畫(4/9),時尚設計及國際商業服務,"供需, 博覽會, 外人",博覽會,"人才, 海外, 資料庫, 國際, 科技"
104,國家發展政策議題研究計畫(1/1),時尚設計及國際商業服務,"參據, 智庫, 即時性","臺灣公共治理研究中心, 臺灣, 臺灣公共治理研究中心","議題, 國家, 經濟, 社會, 面向"
104,追求卓越之文官培訓功能科研計畫(4/5)-強化實驗動能,時尚設計及國際商業服務,"文官, 題組, 滿意度, 認知, 本位, 取向","102年, 104年至105年, 101年, 104年, 101年, 105年, 104","文官, 公民, 訓練, 方法, 科學"
104,文官學習科學發展計畫(1/4)-官僚轉型以精進政府效能並改善投資環境,時尚設計及國際商業服務,"學用, 落差, 投資, 文官, 模範",,"科學, 官僚, 政府, 學用, 落差"
105,財政巨量資料研究中心研發計畫(1/4),時尚設計及國際商業服務,,,"資料, 巨量, 本部, 財政, 中心"
105,地區產業整合發展計畫(1/4),時尚設計及國際商業服務,,"南部, 經濟部","目標, 地區, 特色, 全方位, 綱領"
105,我國產業政策研究規劃及推動計畫(2/4),時尚設計及國際商業服務,"對手國, 外人, 用地, 策略性, 智庫","兩岸, 兩岸, 兩岸, 兩岸, 台, 兩岸, 兩岸","兩岸, 用地, 園區, 措施, 經貿"
105,產業結構優化躍升計畫(3/4),時尚設計及國際商業服務,"推高值, 服務團","德國, 政府, 2020","中堅, 業者, 策略, 推高值, 關鍵"
105,主要經貿國家產業競爭研究及政策規劃計畫(2/4),時尚設計及國際商業服務,"智庫, 即時性, 過程","全年, 兩岸, 台灣, 全年","年度, 議題, 經貿, 智庫, 國家"
105,產業創新價值卓越計畫(1/4),時尚設計及國際商業服務,供需,台灣,"智財, 能量, 管理, 品牌, 國際"
105,技術服務業發展計畫(4/4),時尚設計及國際商業服務,"東南亞, 大陸, 華人, 風格, 策略性","日, 華人, 台灣, 亞太, 台灣, 台灣, 東南亞, 美, 台灣, 大陸","設計, 服務業, 台灣, 資服業, 市場"
105,策略性產業人力資源發展與推動計畫(3/4),時尚設計及國際商業服務,"策略性, 學訓, 條例","2, 經濟部, 第18, 1","人才, 行動, 方案, 人力, 資源"
105,亞洲生產力組織綠色卓越中心計畫(2/4),時尚設計及國際商業服務,"會員國, 綠耕隊, 企業獎","亞洲, 亞洲, 綠耕隊, 英文, 亞洲, 中英文, 亞洲","綠色, 會員國, 中心, 亞洲, 生產力"
105,商業行政資訊雲端應用擴充及效能提升計畫(1/4),時尚設計及國際商業服務,"主機, 主機房, 商工, 個資, 軌跡",,"商業, 行政, 資料, 平台\n, 平台"
105,餐飲業科技應用推動計畫(1/1),時尚設計及國際商業服務,"餐飲業, 展店, 能見度","臺灣, 臺灣, 臺灣, 臺灣, 臺灣, 臺灣, 臺灣, 臺灣, 臺灣, 美食網","餐飲, 餐飲業, 能量, 臺灣, 國內外"
105,會計資訊品質提升計畫(1/4),時尚設計及國際商業服務,"公報, 報表, 編製, 解釋","臺灣, 通用, 臺灣","會計, 準則, 公司, 公報, 財務"
105,商業服務業科技整合服務加值計畫(1/4),時尚設計及國際商業服務,,,"服務業, 商業, 科技, 生活, 我國"
105,商業服務業發展動能推升計畫(2/4),時尚設計及國際商業服務,"景氣, 零售業, 投資","兩岸, 第三","商業, 服務業, 法規, 模式, 成果"
105,服務業結構調整與科技應用規劃計畫(1/4),時尚設計及國際商業服務,"情況, 即時性","美, 台灣, 英, 韓, 科技部, 新, 前一年度, 台, 德, 台灣, 台灣, 台灣, 經濟部, 台灣, 台灣, 荷, 日","服務業, 台灣, 指標, 司, 商業"
105,新興中小企業政策決策知識發展計畫(2/4),時尚設計及國際商業服務,"模樣, 變革, 變革會, 產政, 內涵","台灣, 未來十年, 政府, 2025年","中小企業, 政策, 情境, 決策, 模樣"
105,中小企業服務優化與特色加值計畫(2/4),時尚設計及國際商業服務,"手段, 風格, 內涵",,"中小企業, 生活, 特色, 商品, 價值"
105,中小企業品質4.0價值勁升計畫(1/4),時尚設計及國際商業服務,"獎項, 變革",9001:2015,"品質, 中小企業, 價值, 國際, 動能"
105,管理顧問服務科技發展計畫(4/4),時尚設計及國際商業服務,"能見度, 管顧, 博覽會, 華人, 管顧業, 智庫, 供需, 編製, 大陸","博覽會, 華人, 華人, 台灣, 華人, 華人, 大陸","顧問, 機構, 工具, 能量, 能見度"
105,協助國內企業延攬海外科技人才計畫(5/9),時尚設計及國際商業服務,"外人, 社團",,"人才, 海外, 科技, 我國, 網站"
105,循證化公務人力統計分析系統建置計畫(1/2),時尚設計及國際商業服務,"人事, 透明度, 循證",,"人事, 資料, 決策, 倉儲, 工具"
105,文官學習科學發展計畫(2/4)-發表培訓科技白皮書,時尚設計及國際商業服務,"學用, 落差, 投資, 文官, 模範",,"科學, 政府, 官僚, 學用, 落差"
105,追求卓越之文官培訓功能科研計畫(5/5),時尚設計及國際商業服務,"文官, 認知, 本位, 取向","101年, 104年, 105年","文官, 訓練, 公民, 方法, 科學"
106,智慧製造產業創新提升人才培育計畫(1/4),時尚設計及國際商業服務,落差,第一,"生產力, 學生, 業界, 師資, 人才"
106,產業創新價值卓越計畫(2/4),時尚設計及國際商業服務,"技服, 技服業, 商情",台灣,"智財, 能量, 品牌, 機制, 方法"
106,主要經貿國家產業競爭研究及政策規劃計畫(3/4),時尚設計及國際商業服務,"智庫, 即時性, 過程","經濟部, 兩岸, 全年, 台灣","年度, 經貿, 議題, 智庫, 國家"
106,技術服務業發展計畫(1/4),時尚設計及國際商業服務,"東南亞, 大陸, 華人, 設計力","台灣, 台, 大陸, 台灣, 日, 台灣, 東南亞, 亞太, 美, 華人","服務業, 設計, 台灣, 能量, 資訊"
106,產業結構優化躍升計畫(4/4),時尚設計及國際商業服務,"推高值, 服務團","德國, 2020","中堅, 策略, 推高值, 關鍵, 結構"
106,協助傳統產業技術開發計畫(4/4),時尚設計及國際商業服務,,"3年, 科技部, 政府","產品, 個案, 業者, 設計, 能力"
106,地區產業整合發展計畫(2/4),時尚設計及國際商業服務,,"南部, 南部, 南部, 本年度","地區, 成果, 地方, 整體, 項目"
106,策略性產業人力資源發展與推動計畫(4/4),時尚設計及國際商業服務,"策略性, 學訓","1, 經濟部","人才, 方案, 生產力, 人力, 資源"
106,亞洲生產力組織綠色卓越中心計畫(3/4),時尚設計及國際商業服務,"理事, 會員國, 總經理, 商情, 綠耕隊, 領導力","亞洲, 亞洲, 亞洲生產力組織, 亞洲, 亞洲, 英文, 綠耕隊","綠色, 生產力, 會員國, 亞洲, 活動"
106,我國產業政策研究規劃及推動計畫(3/4),時尚設計及國際商業服務,"條例, 用地, 智庫, 大陸","兩岸, 兩岸, 兩岸, 兩岸, 兩岸, 兩岸, 政府, 兩岸, 大陸, 產創條例, 兩岸, 兩岸, 兩岸, 兩岸","兩岸, 用地, 政策, 政府, 智庫"
106,系統孵育整合出口計畫(1/4),時尚設計及國際商業服務,"出口, 商情",,"方案, 平台, 主軸, 模式, 整體"
106,商業服務業發展動能推升計畫(3/4),時尚設計及國際商業服務,"零售業, 景氣","臺, 日, TiSA","商業, 服務業, 成果, 影響, 關鍵"
106,餐飲業科技應用推動計畫(1/1),時尚設計及國際商業服務,"餐飲業, 展店, 能見度","臺灣, 臺灣, 臺灣, 臺灣, 臺灣, 臺灣, 臺灣, 臺灣, 臺灣, 美食網","餐飲, 餐飲業, 能量, 臺灣, 國內外"
106,服務業結構調整與科技應用規劃計畫(2/4),時尚設計及國際商業服務,"情況, 即時性","美, 新, 台灣, 台, 台灣, 台灣, 荷, 德, 日, 英, 台灣, 韓, 前一年度, 台灣, 台灣","服務業, 台灣, 指標, 司, 資料"
106,會計資訊品質提升計畫(2/4),時尚設計及國際商業服務,"公報, 報表, 編製, 解釋",通用,"會計, 準則, 公司, 公報, 財務"
106,商業行政資訊雲端應用擴充及效能提升計畫(2/4),時尚設計及國際商業服務,"商工, 個資, 軌跡",,"行政, 商業, 作業, 效能, 工商"
106,以服務加值再造生活服務業競爭力計畫(2/2),時尚設計及國際商業服務,,,"服務業, 商業, 生活, 科技, 體質"
106,因應虛擬世界法規調適及新興經濟發展模式商業法制環境建置計畫(2/2),時尚設計及國際商業服務,"公司法, 條文","104年, 105年","公司法, 建議, 條文, 世界, 法規"
106,新興中小企業政策決策知識發展計畫(3/4),時尚設計及國際商業服務,"模樣, 變革, 變革會, 產政, 內涵","10年, 台灣, 政府, 2025年, 未來十年","中小企業, 政策, 情境, 決策, 模樣"
106,中小企業品質4.0價值勁升計畫(2/4),時尚設計及國際商業服務,"獎項, 管顧, 變革",,"品質, 價值, 中小企業, 動能, 全球"
106,管理顧問服務科技發展計畫(1/4),時尚設計及國際商業服務,"華人, 管顧, 情雲, 管顧業, 戰情, 商情, 數據庫, 戰情雲, 商業類, 供需, 新銳","華人, 華人, 華人","管顧, 顧問, 機構, 華人, 管顧業"
106,中小企業服務優化與特色加值計畫(3/4),時尚設計及國際商業服務,"手段, 風格, 內涵",,"中小企業, 生活, 特色, 價值, 商品"
106,產業人才海外網絡鏈結暨延攬計畫(1/4),時尚設計及國際商業服務,"外人, 意願, 社團, 供需端, 供需","新加坡, 台灣, 政府","人才, 海外, 中小企業, 措施, 資訊"
106,文官學習科學發展計畫(3/4),時尚設計及國際商業服務,"內涵, 文官, 經濟學, 盲點, 題組",107年,"文官, 行為, 課程, 職能, 教室"
107,地價查估技術精進與實價登錄資料應用發展計畫(1/5),時尚設計及國際商業服務,"實價, 交易",財政部,"模型, 地價, 電腦, 實價, 資料"
107,技術服務業發展計畫(2/4),時尚設計及國際商業服務,"中國, 大陸, 華人, 風格, 策略性","美, 華人, 亞太, 中國大陸, 台灣, 日, 台灣, 台灣, 台","服務業, 設計, 資訊, 能量, 業者"
107,亞洲生產力組織綠色卓越中心計畫(4/4),時尚設計及國際商業服務,"會員國, 綠耕隊","亞洲生產力組織, 亞洲, 亞洲生產力組織, 亞洲生產力組織, 亞洲","生產力, 亞洲, 組織, 活動, 會員國"
107,設計經濟力(Designomics)推動計畫(1/4),時尚設計及國際商業服務,設計力,"台灣, 台灣","設計, 文化, 科技, 價值, 地方"
107,服務業結構調整與科技應用規劃計畫(3/4),時尚設計及國際商業服務,"參據, 計畫期, 即時性","1, 台灣, 亞洲, 臺灣, 臺灣, 亞洲•矽谷, 台灣, 上年","服務業, 商業, 政策, 問題, 議題"
107,商業環境優化與產業創新推動計畫(1/1),時尚設計及國際商業服務,"商工, 零售業, 商情",亞洲矽谷,"商業, 模式, 法制, 智慧, 物流"
107,產業人才海外網絡鏈結暨延攬計畫(2/4),時尚設計及國際商業服務,"臺商, 外人, 意願, 社團, 供需端, 供需","政府, 臺商, 臺灣, Contact Taiwan, 臺, 政府, 新加坡","人才, 海外, 中小企業, 措施, 資訊"
107,學界研發成果產業化推動計畫(3/4),時尚設計及國際商業服務,,,"成果, 法人, 學界, 潛力, 機構"
107,文官學習科學發展計畫(4/4),時尚設計及國際商業服務,"文官, 法線, 欄位, 過程, 報表, 認知","106年, 文官培訓之科技應用白皮書, 105年, 第9","者, 中心, 職能, 線上, 資料"
108,地價查估技術精進與實價登錄資料應用發展計畫(2/5),時尚設計及國際商業服務,"實價, 交易",財政部,"模型, 地價, 電腦, 實價, 資料"
108,培訓產業創新暨人力加值計畫(4/4),時尚設計及國際商業服務,試務,"53.7%, 105年, 108年","能力, 項目, 民間, 各界, 人才"
108,亞洲生產力組織執行計畫(1/4),時尚設計及國際商業服務,"理事, 會員國","亞洲生產力組織, 亞洲, 亞洲生產力組織, 亞洲, 亞洲生產力組織, 亞洲生產力組織, 亞洲, 中華民國","生產力, 亞洲, 組織, 活動, 會員國"
108,營造亞太產業供應鏈夥伴關係新局計畫(2/4),時尚設計及國際商業服務,智庫,"亞太, 紐澳, 亞太, 亞太, 亞太, 亞洲, 亞太, 亞太, 南亞, 亞太, 東協, 亞太, 亞太","亞太, 成果, 政策, 智庫, 國家"
108,技術服務業發展計畫(3/4),時尚設計及國際商業服務,"滿意度, 中國, 大陸, 東南亞, 入口, 華人, 風格, 策略性","台灣, 台, 台, 東南亞, 中國大陸, 台灣, 台灣, 亞太, 美, 華人, 日, 台灣","服務業, 設計, 資訊, 業者, 台灣"
108,設計經濟力(Designomics)推動計畫(2/4),時尚設計及國際商業服務,設計力,"台灣, 台灣, 台灣, 台灣","設計, 文化, 台灣, 地方, 價值"
108,時尚跨界整合旗艦計畫(1/4 ),時尚設計及國際商業服務,"設計師, 新銳, 三金, 典禮, 金馬, 名師","台灣, 台灣, 臺北, 台灣, 台灣, 台灣, 台灣, 臺北","時尚, 台灣, 國際, 界, 設計師"
108,商業環境優化與產業創新推動計畫(1/1),時尚設計及國際商業服務,"商工, 零售業, 商情",亞洲矽谷,"商業, 法制, 國際, 模式, 市場"
108,商業服務業經濟情勢分析與我國策略規劃(4/4),時尚設計及國際商業服務,"內涵, 參據, 計畫期, 即時性","臺灣, 台灣, 臺灣, 臺灣","商業, 服務業, 情勢, 議題, 策略"
108,產業人才海外網絡鏈結暨延攬計畫(3/4),時尚設計及國際商業服務,"意願, 社團, 供需端, 供需",臺灣,"人才, 海外, 中小企業, 國內, 需求"
108,國研院院務推動與管理計畫(1/4),時尚設計及國際商業服務,能見度,"台灣, 台, 國研院","作業, 院, 國, 行政, 財務"
109,地價查估技術精進與實價登錄資料應用發展計畫(3/5),時尚設計及國際商業服務,"實價, 交易",財政部,"模型, 地價, 電腦, 實價, 資料"
109,智能稅務服務計畫(1/4),時尚設計及國際商業服務,"賦稅, 主機, 交易, 稅目",,"資料, 稅務, 賦稅, 數據, 巨量"
109,時尚跨界整合旗艦計畫(2/4),時尚設計及國際商業服務,"設計師, 供需","臺灣時尚獎, 3.5億元, 3.3%, 臺灣, 臺灣, 臺北, 0.5億元, 1, 本年度, 臺, 1億元, 第一, 本年度, 本年度, 臺北, 0.52億元, 2億元, 5%, 本年度","時尚, 註, 成果, 設計師, 目標"
109,技術服務業發展計畫(4/4),時尚設計及國際商業服務,"東南亞, 大陸, 華人, 風格, 策略性","日, 華人, 台灣, 亞太, 台灣, 台灣, 東南亞, 美, 台灣, 大陸","人次, 案, 國家, 影片, 服務業"
109,設計經濟力(Designomics)推動計畫(3/4),時尚設計及國際商業服務,設計力,"台灣, 台灣, 台灣, 台灣","設計, 文化, 台灣, 地方, 價值"
109,營造亞太產業供應鏈夥伴關係新局計畫(3/4),時尚設計及國際商業服務,"智庫, 臺商, 大陸","亞太, 亞太, 亞太, 亞太, 大陸, 亞太, 亞太, 南亞","亞太, 智庫, 國家, 業者, 成果"
109,設計驅動跨域整合創新計畫(1/4),時尚設計及國際商業服務,"設計力, 投資","文化部, 2億元, 經濟部, 2億元, 臺灣","設計, 社會, 人次, 議題, 國際"
